"Data","ID_Veiculo","KM Percorridos","ValorAbastecimento","ValorManutencao","CustoFixo","CustoTotal"
"1/1/2023","6205","253","R$ 6,875.90","R$ 3,364.35","R$ 16,983.68","R$ 27,223.93"
"1/1/2023","6215","312","R$ 1,965.85","R$ 791.12","R$ 6,255.30","R$ 9,012.27"
"1/1/2023","6225","324","R$ 906.94","R$ 307.72","R$ 3,082.97","R$ 4,297.62"
"1/1/2023","6235","248","R$ 1,789.06","R$ 657.28","R$ 4,739.61","R$ 7,185.95"
"1/1/2023","6255","225","R$ 1,934.07","R$ 811.74","R$ 5,236.38","R$ 7,982.19"
"1/1/2023","6265","225","R$ 623.27","R$ 285.29","R$ 1,398.34","R$ 2,306.90"
"1/1/2023","6275","598","R$ 1,884.69","R$ 794.69","R$ 4,972.71","R$ 7,652.09"
"1/1/2023","6285","331","R$ 357.29","R$ 139.76","R$ 904.67","R$ 1,401.72"
"1/1/2023","6295","332","R$ 13.69","R$ 4.91","R$ 31.78","R$ 50.38"
"1/1/2023","6305","444","R$ 1,767.01","R$ 642.84","R$ 3,788.93","R$ 6,198.78"
"1/1/2023","6315","251","R$ 1,024.02","R$ 427.80","R$ 3,515.76","R$ 4,967.57"
"1/1/2023","6325","227","R$ 49.56","R$ 23.84","R$ 141.01","R$ 214.41"
"1/1/2023","6335","491","R$ 794.27","R$ 304.80","R$ 2,017.81","R$ 3,116.88"
"1/1/2023","6345","248","R$ 761.24","R$ 339.11","R$ 1,813.59","R$ 2,913.94"
"1/1/2023","6355","379","R$ 2,205.29","R$ 1,079.03","R$ 5,329.99","R$ 8,614.32"
"1/1/2023","6365","62","R$ 3.09","R$ 1.24","R$ 10.04","R$ 14.37"
"1/1/2023","6375","305","R$ 310.11","R$ 118.44","R$ 854.22","R$ 1,282.76"
"1/1/2023","6385","125","R$ 45.96","R$ 20.02","R$ 128.24","R$ 194.22"
"1/1/2023","6395","125","R$ 41.50","R$ 16.32","R$ 91.03","R$ 148.86"
"1/1/2023","6405","250","R$ 817.86","R$ 304.89","R$ 2,412.03","R$ 3,534.78"
"1/1/2023","6415","62","R$ 31.33","R$ 10.74","R$ 63.84","R$ 105.90"
"1/1/2023","6425","88","R$ 1.85","R$ 0.81","R$ 5.82","R$ 8.48"
"1/1/2023","6435","823","R$ 759.87","R$ 350.95","R$ 2,264.16","R$ 3,374.98"
"1/1/2023","6445","208","R$ 177.38","R$ 60.18","R$ 581.83","R$ 819.39"
"1/1/2023","6455","122","R$ 1,122.47","R$ 412.37","R$ 3,057.21","R$ 4,592.05"
"1/1/2023","6475","881","R$ 1,961.39","R$ 905.87","R$ 6,428.43","R$ 9,295.70"
"1/1/2023","6485","374","R$ 261.89","R$ 112.47","R$ 911.62","R$ 1,285.99"
"1/1/2023","6495","187","R$ 51.52","R$ 18.28","R$ 134.52","R$ 204.32"
"1/1/2023","6505","312","R$ 418.79","R$ 145.71","R$ 902.28","R$ 1,466.79"
"1/1/2023","6515","489","R$ 358.19","R$ 138.11","R$ 801.68","R$ 1,297.98"
"1/1/2023","6525","362","R$ 1,270.60","R$ 608.12","R$ 2,881.74","R$ 4,760.45"
"1/1/2023","6535","190","R$ 704.40","R$ 303.93","R$ 1,543.47","R$ 2,551.80"
"1/1/2023","6555","317","R$ 59.57","R$ 22.20","R$ 137.29","R$ 219.06"
"1/1/2023","6565","136","R$ 319.39","R$ 102.96","R$ 827.76","R$ 1,250.11"
"1/1/2023","6575","437","R$ 2,496.69","R$ 817.37","R$ 8,029.82","R$ 11,343.88"
"1/1/2023","6585","148","R$ 287.99","R$ 122.56","R$ 914.54","R$ 1,325.10"
"1/1/2023","6595","62","R$ 252.08","R$ 106.78","R$ 617.38","R$ 976.25"
"1/1/2023","6605","62","R$ 531.49","R$ 174.01","R$ 1,905.33","R$ 2,610.84"
"1/1/2023","6615","224","R$ 302.01","R$ 107.72","R$ 871.18","R$ 1,280.90"
"1/1/2023","6625","98","R$ 93.49","R$ 39.42","R$ 335.23","R$ 468.14"
"1/1/2023","6635","193","R$ 220.60","R$ 94.31","R$ 563.95","R$ 878.85"
"1/1/2023","6645","631","R$ 2,632.56","R$ 1,248.84","R$ 9,328.86","R$ 13,210.26"
"1/1/2023","6655","135","R$ 99.40","R$ 47.58","R$ 297.02","R$ 444.00"
"1/1/2023","6665","534","R$ 621.19","R$ 239.52","R$ 2,212.43","R$ 3,073.14"
"1/1/2023","6675","333","R$ 703.69","R$ 324.99","R$ 2,572.98","R$ 3,601.66"
"1/1/2023","6685","501","R$ 294.52","R$ 130.61","R$ 957.02","R$ 1,382.15"
"1/1/2023","6695","187","R$ 638.65","R$ 285.80","R$ 1,523.81","R$ 2,448.26"
"1/1/2023","6705","187","R$ 200.83","R$ 68.49","R$ 410.43","R$ 679.74"
"1/1/2023","6715","720","R$ 1,238.83","R$ 411.86","R$ 3,391.18","R$ 5,041.87"
"1/1/2023","6725","187","R$ 2,673.56","R$ 907.10","R$ 7,222.17","R$ 10,802.84"
"1/1/2023","6735","499","R$ 2,742.21","R$ 902.37","R$ 5,947.17","R$ 9,591.75"
"1/1/2023","6745","125","R$ 2,010.34","R$ 820.49","R$ 5,298.25","R$ 8,129.07"
"1/1/2023","6765","125","R$ 251.71","R$ 114.18","R$ 702.04","R$ 1,067.93"
"1/1/2023","6775","250","R$ 131.41","R$ 43.47","R$ 304.85","R$ 479.73"
"1/1/2023","6785","187","R$ 190.38","R$ 64.59","R$ 621.29","R$ 876.26"
"1/1/2023","6805","187","R$ 1,257.25","R$ 535.05","R$ 2,925.82","R$ 4,718.12"
"1/1/2023","6815","187","R$ 699.32","R$ 312.94","R$ 1,611.68","R$ 2,623.94"
"1/1/2023","6825","62","R$ 32.37","R$ 15.03","R$ 117.37","R$ 164.77"
"1/1/2023","6835","187","R$ 61.15","R$ 20.13","R$ 207.24","R$ 288.52"
"1/1/2023","6845","187","R$ 91.62","R$ 36.53","R$ 329.62","R$ 457.77"
"1/1/2023","6855","374","R$ 346.82","R$ 165.26","R$ 1,001.72","R$ 1,513.81"
"1/1/2023","6865","312","R$ 173.05","R$ 59.31","R$ 484.41","R$ 716.77"
"1/1/2023","6875","250","R$ 834.27","R$ 368.29","R$ 2,007.80","R$ 3,210.36"
"1/1/2023","6885","62","R$ 161.86","R$ 56.03","R$ 561.90","R$ 779.79"
"1/1/2023","6895","187","R$ 2,270.23","R$ 1,072.18","R$ 5,563.72","R$ 8,906.13"
"1/1/2023","6905","250","R$ 322.07","R$ 139.61","R$ 1,130.15","R$ 1,591.84"
"1/1/2023","6915","187","R$ 50.38","R$ 17.97","R$ 145.32","R$ 213.67"
"1/1/2023","6935","125","R$ 32.73","R$ 14.38","R$ 85.93","R$ 133.05"
"1/1/2023","6945","312","R$ 745.60","R$ 353.69","R$ 2,709.46","R$ 3,808.75"
"1/1/2023","6955","250","R$ 40.65","R$ 13.58","R$ 111.42","R$ 165.65"
"1/1/2023","6975","125","R$ 300.69","R$ 113.18","R$ 1,126.52","R$ 1,540.39"
"1/1/2023","6985","62","R$ 27.71","R$ 8.93","R$ 59.26","R$ 95.89"
"1/1/2023","7005","250","R$ 372.89","R$ 162.37","R$ 1,094.82","R$ 1,630.07"
"1/1/2023","7025","187","R$ 103.18","R$ 39.60","R$ 215.29","R$ 358.06"
"1/1/2023","7035","62","R$ 410.56","R$ 135.80","R$ 1,223.21","R$ 1,769.57"
"1/1/2023","7045","250","R$ 221.71","R$ 83.05","R$ 725.50","R$ 1,030.26"
"1/1/2023","7055","187","R$ 314.90","R$ 111.76","R$ 818.56","R$ 1,245.23"
"1/1/2023","7065","62","R$ 37.64","R$ 15.80","R$ 121.35","R$ 174.79"
"1/1/2023","7075","250","R$ 2,758.51","R$ 1,053.51","R$ 7,256.65","R$ 11,068.67"
"1/1/2023","7085","125","R$ 331.84","R$ 139.28","R$ 985.88","R$ 1,457.00"
"1/1/2023","7095","187","R$ 500.62","R$ 226.06","R$ 1,426.55","R$ 2,153.23"
"1/1/2023","7105","62","R$ 15.13","R$ 6.21","R$ 34.81","R$ 56.14"
"1/1/2023","7115","187","R$ 158.27","R$ 65.21","R$ 474.20","R$ 697.68"
"1/1/2023","7125","125","R$ 271.43","R$ 102.67","R$ 936.88","R$ 1,310.99"
"1/1/2023","7135","125","R$ 12,913.43","R$ 5,495.55","R$ 30,051.65","R$ 48,460.64"
"1/1/2023","7145","62","R$ 45.33","R$ 15.38","R$ 132.71","R$ 193.42"
"1/1/2023","7155","125","R$ 84.19","R$ 40.47","R$ 190.43","R$ 315.09"
"1/1/2023","7165","62","R$ 42.86","R$ 17.49","R$ 131.74","R$ 192.09"
"1/1/2023","7175","187","R$ 113.69","R$ 40.15","R$ 382.84","R$ 536.68"
"1/1/2023","7185","187","R$ 250.81","R$ 97.17","R$ 684.24","R$ 1,032.22"
"1/1/2023","7195","125","R$ 209.89","R$ 88.50","R$ 737.43","R$ 1,035.82"
"1/1/2023","7205","250","R$ 432.41","R$ 178.98","R$ 1,243.48","R$ 1,854.86"
"1/1/2023","7215","62","R$ 170.42","R$ 69.55","R$ 405.33","R$ 645.30"
"2/1/2023","2025","142","R$ 41.12","R$ 15.63","R$ 101.39","R$ 158.14"
"2/1/2023","2035","299","R$ 942.85","R$ 313.46","R$ 1,930.20","R$ 3,186.52"
"2/1/2023","2045","125","R$ 8.65","R$ 3.33","R$ 32.28","R$ 44.27"
"2/1/2023","2055","428","R$ 467.27","R$ 194.30","R$ 999.10","R$ 1,660.67"
"2/1/2023","2065","62","R$ 183.66","R$ 69.81","R$ 416.50","R$ 669.97"
"2/1/2023","2075","276","R$ 121.81","R$ 43.23","R$ 279.27","R$ 444.31"
"2/1/2023","2085","62","R$ 12.92","R$ 5.57","R$ 28.07","R$ 46.56"
"2/1/2023","2095","262","R$ 270.29","R$ 105.72","R$ 663.29","R$ 1,039.30"
"2/1/2023","2105","374","R$ 128.25","R$ 61.66","R$ 465.85","R$ 655.76"
"2/1/2023","2115","329","R$ 1,379.23","R$ 477.49","R$ 3,154.31","R$ 5,011.03"
"2/1/2023","2125","62","R$ 0.95","R$ 0.36","R$ 2.14","R$ 3.44"
"2/1/2023","2135","187","R$ 190.96","R$ 93.43","R$ 626.13","R$ 910.52"
"2/1/2023","2145","373","R$ 515.07","R$ 205.34","R$ 1,683.18","R$ 2,403.59"
"2/1/2023","2155","112","R$ 837.98","R$ 399.30","R$ 1,972.43","R$ 3,209.71"
"2/1/2023","2165","478","R$ 729.99","R$ 319.33","R$ 2,849.17","R$ 3,898.49"
"2/1/2023","2175","420","R$ 160.84","R$ 54.01","R$ 490.64","R$ 705.50"
"2/1/2023","2185","105","R$ 23.57","R$ 9.80","R$ 64.79","R$ 98.16"
"2/1/2023","2195","412","R$ 946.48","R$ 415.93","R$ 2,104.13","R$ 3,466.54"
"2/1/2023","2205","180","R$ 1,023.63","R$ 427.64","R$ 2,680.80","R$ 4,132.06"
"2/1/2023","2215","250","R$ 638.93","R$ 270.67","R$ 2,306.37","R$ 3,215.97"
"2/1/2023","2225","485","R$ 1,713.12","R$ 555.09","R$ 5,076.34","R$ 7,344.55"
"2/1/2023","2245","178","R$ 199.70","R$ 76.63","R$ 545.78","R$ 822.10"
"2/1/2023","2255","291","R$ 1,054.09","R$ 422.20","R$ 3,206.42","R$ 4,682.70"
"2/1/2023","2265","417","R$ 399.25","R$ 173.85","R$ 1,476.58","R$ 2,049.67"
"2/1/2023","2275","185","R$ 301.37","R$ 137.33","R$ 815.43","R$ 1,254.12"
"2/1/2023","2285","620","R$ 4,886.88","R$ 2,070.12","R$ 15,126.54","R$ 22,083.54"
"2/1/2023","2295","416","R$ 1,496.54","R$ 500.08","R$ 3,512.01","R$ 5,508.63"
"2/1/2023","2305","524","R$ 517.82","R$ 212.33","R$ 1,411.03","R$ 2,141.18"
"2/1/2023","2315","153","R$ 3.39","R$ 1.27","R$ 12.66","R$ 17.32"
"2/1/2023","2325","677","R$ 423.10","R$ 204.31","R$ 1,162.29","R$ 1,789.70"
"2/1/2023","2335","233","R$ 322.68","R$ 104.55","R$ 1,019.51","R$ 1,446.74"
"2/1/2023","2345","260","R$ 503.84","R$ 177.95","R$ 1,261.14","R$ 1,942.93"
"2/1/2023","2355","131","R$ 136.88","R$ 66.68","R$ 433.36","R$ 636.91"
"2/1/2023","2365","62","R$ 195.95","R$ 76.28","R$ 675.20","R$ 947.43"
"2/1/2023","2375","712","R$ 641.78","R$ 293.76","R$ 1,731.27","R$ 2,666.81"
"2/1/2023","2385","350","R$ 358.14","R$ 119.07","R$ 1,063.31","R$ 1,540.52"
"2/1/2023","2395","187","R$ 117.04","R$ 41.34","R$ 330.36","R$ 488.74"
"2/1/2023","2405","104","R$ 171.48","R$ 80.63","R$ 657.31","R$ 909.42"
"2/1/2023","2415","100","R$ 40.31","R$ 14.10","R$ 104.38","R$ 158.80"
"2/1/2023","2425","374","R$ 1,844.12","R$ 625.69","R$ 3,928.83","R$ 6,398.64"
"2/1/2023","2435","125","R$ 160.42","R$ 58.65","R$ 592.82","R$ 811.89"
"2/1/2023","2445","393","R$ 239.97","R$ 93.42","R$ 798.23","R$ 1,131.63"
"2/1/2023","2455","62","R$ 11.92","R$ 5.68","R$ 32.18","R$ 49.78"
"2/1/2023","2465","357","R$ 60.30","R$ 20.99","R$ 177.82","R$ 259.11"
"2/1/2023","2475","145","R$ 62.69","R$ 28.06","R$ 240.08","R$ 330.82"
"2/1/2023","2485","255","R$ 1,023.54","R$ 390.90","R$ 2,493.98","R$ 3,908.42"
"2/1/2023","2495","273","R$ 238.26","R$ 108.56","R$ 674.72","R$ 1,021.55"
"2/1/2023","2505","31","R$ 10.75","R$ 4.51","R$ 32.69","R$ 47.95"
"2/1/2023","2515","138","R$ 39.00","R$ 18.00","R$ 120.66","R$ 177.66"
"2/1/2023","2525","300","R$ 626.50","R$ 205.11","R$ 2,234.06","R$ 3,065.66"
"2/1/2023","2535","307","R$ 47.09","R$ 19.68","R$ 150.84","R$ 217.61"
"2/1/2023","2545","112","R$ 10.94","R$ 4.34","R$ 32.69","R$ 47.96"
"2/1/2023","2555","282","R$ 386.19","R$ 187.31","R$ 980.61","R$ 1,554.11"
"2/1/2023","2565","221","R$ 111.58","R$ 37.09","R$ 284.91","R$ 433.58"
"2/1/2023","2575","496","R$ 192.71","R$ 70.46","R$ 412.03","R$ 675.19"
"2/1/2023","2585","277","R$ 266.58","R$ 91.37","R$ 571.96","R$ 929.91"
"2/1/2023","2595","372","R$ 153.01","R$ 65.72","R$ 535.35","R$ 754.09"
"2/1/2023","2605","62","R$ 111.76","R$ 42.68","R$ 266.35","R$ 420.80"
"2/1/2023","2615","464","R$ 670.88","R$ 250.10","R$ 1,637.70","R$ 2,558.68"
"2/1/2023","2625","236","R$ 579.97","R$ 270.26","R$ 1,861.06","R$ 2,711.30"
"2/1/2023","2635","551","R$ 923.81","R$ 332.80","R$ 2,357.11","R$ 3,613.72"
"2/1/2023","2645","452","R$ 539.57","R$ 185.87","R$ 1,144.39","R$ 1,869.82"
"2/1/2023","2655","367","R$ 1,305.92","R$ 515.69","R$ 3,257.22","R$ 5,078.83"
"2/1/2023","2665","655","R$ 2,403.97","R$ 1,085.57","R$ 5,323.52","R$ 8,813.07"
"2/1/2023","2675","51","R$ 7.84","R$ 2.72","R$ 28.26","R$ 38.82"
"2/1/2023","2685","243","R$ 75.40","R$ 36.09","R$ 252.59","R$ 364.08"
"2/1/2023","2695","62","R$ 69.68","R$ 29.78","R$ 271.38","R$ 370.84"
"2/1/2023","2705","672","R$ 371.37","R$ 127.28","R$ 873.61","R$ 1,372.25"
"2/1/2023","2715","372","R$ 785.91","R$ 361.34","R$ 2,094.72","R$ 3,241.98"
"2/1/2023","2725","444","R$ 148.78","R$ 66.28","R$ 521.42","R$ 736.48"
"2/1/2023","2735","339","R$ 2,286.94","R$ 968.76","R$ 5,551.85","R$ 8,807.55"
"2/1/2023","2745","62","R$ 14.09","R$ 6.51","R$ 34.11","R$ 54.71"
"2/1/2023","2755","384","R$ 1,563.74","R$ 656.31","R$ 5,686.32","R$ 7,906.37"
"2/1/2023","2765","215","R$ 334.69","R$ 142.43","R$ 910.15","R$ 1,387.27"
"2/1/2023","2775","378","R$ 118.00","R$ 51.85","R$ 328.69","R$ 498.54"
"2/1/2023","2785","386","R$ 113.40","R$ 40.85","R$ 408.60","R$ 562.85"
"2/1/2023","2795","152","R$ 901.19","R$ 313.56","R$ 2,417.24","R$ 3,631.98"
"2/1/2023","2805","375","R$ 383.78","R$ 170.98","R$ 1,190.19","R$ 1,744.95"
"2/1/2023","2815","57","R$ 6.73","R$ 3.16","R$ 22.27","R$ 32.15"
"2/1/2023","2825","300","R$ 378.95","R$ 152.50","R$ 1,211.70","R$ 1,743.15"
"2/1/2023","2835","443","R$ 1,478.61","R$ 720.30","R$ 3,331.18","R$ 5,530.08"
"2/1/2023","2845","187","R$ 179.63","R$ 77.86","R$ 684.42","R$ 941.91"
"2/1/2023","2855","434","R$ 1,122.61","R$ 525.48","R$ 3,660.38","R$ 5,308.47"
"2/1/2023","2865","249","R$ 779.49","R$ 268.50","R$ 2,065.80","R$ 3,113.79"
"2/1/2023","2875","529","R$ 3,614.74","R$ 1,207.89","R$ 7,410.19","R$ 12,232.81"
"2/1/2023","2885","317","R$ 738.29","R$ 322.95","R$ 1,725.83","R$ 2,787.07"
"2/1/2023","2895","187","R$ 218.55","R$ 83.87","R$ 567.92","R$ 870.34"
"2/1/2023","2905","325","R$ 3,498.64","R$ 1,659.68","R$ 8,894.14","R$ 14,052.46"
"2/1/2023","2915","269","R$ 693.48","R$ 275.16","R$ 1,635.27","R$ 2,603.91"
"2/1/2023","2925","51","R$ 16.66","R$ 5.79","R$ 57.89","R$ 80.34"
"2/1/2023","2935","214","R$ 76.05","R$ 29.88","R$ 264.12","R$ 370.04"
"2/1/2023","2945","125","R$ 48.65","R$ 16.67","R$ 106.66","R$ 171.97"
"2/1/2023","2955","432","R$ 656.75","R$ 247.21","R$ 1,380.09","R$ 2,284.05"
"2/1/2023","2965","611","R$ 190.77","R$ 83.07","R$ 534.72","R$ 808.56"
"2/1/2023","2975","250","R$ 178.56","R$ 85.47","R$ 497.96","R$ 761.99"
"2/1/2023","2985","398","R$ 467.50","R$ 223.74","R$ 1,207.99","R$ 1,899.24"
"2/1/2023","2995","296","R$ 62.67","R$ 27.66","R$ 242.75","R$ 333.09"
"2/1/2023","3005","216","R$ 1,031.26","R$ 360.61","R$ 2,186.83","R$ 3,578.70"
"2/1/2023","3015","235","R$ 166.67","R$ 58.57","R$ 434.03","R$ 659.27"
"2/1/2023","3025","534","R$ 362.21","R$ 124.77","R$ 1,309.41","R$ 1,796.40"
"2/1/2023","3035","414","R$ 86.67","R$ 37.22","R$ 200.53","R$ 324.43"
"2/1/2023","3045","242","R$ 225.86","R$ 79.76","R$ 649.71","R$ 955.34"
"2/1/2023","3055","505","R$ 471.82","R$ 203.58","R$ 1,220.63","R$ 1,896.03"
"2/1/2023","3065","473","R$ 937.49","R$ 411.97","R$ 2,204.30","R$ 3,553.76"
"2/1/2023","3085","247","R$ 42.76","R$ 19.13","R$ 163.75","R$ 225.64"
"2/1/2023","3095","392","R$ 1,308.92","R$ 426.32","R$ 4,493.17","R$ 6,228.40"
"2/1/2023","3105","176","R$ 187.00","R$ 83.67","R$ 687.04","R$ 957.71"
"2/1/2023","3115","247","R$ 119.22","R$ 54.81","R$ 455.91","R$ 629.95"
"2/1/2023","3125","280","R$ 138.85","R$ 63.83","R$ 355.49","R$ 558.18"
"2/1/2023","3135","416","R$ 685.27","R$ 220.89","R$ 1,373.77","R$ 2,279.94"
"2/1/2023","3145","219","R$ 115.08","R$ 54.59","R$ 344.43","R$ 514.10"
"2/1/2023","3155","259","R$ 860.31","R$ 374.63","R$ 2,043.38","R$ 3,278.32"
"2/1/2023","3165","449","R$ 551.73","R$ 238.07","R$ 2,121.36","R$ 2,911.16"
"2/1/2023","3175","41","R$ 52.96","R$ 18.70","R$ 117.07","R$ 188.73"
"2/1/2023","3185","361","R$ 123.76","R$ 56.90","R$ 393.45","R$ 574.10"
"2/1/2023","3195","430","R$ 326.35","R$ 124.04","R$ 743.30","R$ 1,193.69"
"2/1/2023","3205","407","R$ 782.22","R$ 300.18","R$ 2,429.84","R$ 3,512.23"
"2/1/2023","3215","190","R$ 278.30","R$ 132.03","R$ 1,115.96","R$ 1,526.29"
"2/1/2023","3225","268","R$ 332.57","R$ 146.81","R$ 1,058.32","R$ 1,537.70"
"2/1/2023","3235","83","R$ 24.91","R$ 9.69","R$ 80.80","R$ 115.40"
"2/1/2023","3245","407","R$ 517.49","R$ 187.34","R$ 1,322.20","R$ 2,027.03"
"2/1/2023","3255","262","R$ 168.51","R$ 78.18","R$ 561.27","R$ 807.96"
"2/1/2023","3265","93","R$ 46.31","R$ 16.60","R$ 99.74","R$ 162.65"
"2/1/2023","3275","125","R$ 760.66","R$ 364.06","R$ 1,872.69","R$ 2,997.42"
"2/1/2023","3285","206","R$ 4,608.63","R$ 2,081.14","R$ 12,893.38","R$ 19,583.15"
"2/1/2023","3295","554","R$ 2,506.97","R$ 1,168.25","R$ 6,865.41","R$ 10,540.63"
"2/1/2023","3305","197","R$ 39.52","R$ 13.61","R$ 134.89","R$ 188.03"
"2/1/2023","3315","355","R$ 107.22","R$ 41.14","R$ 364.15","R$ 512.51"
"2/1/2023","3325","187","R$ 82.39","R$ 26.83","R$ 287.28","R$ 396.50"
"2/1/2023","3335","203","R$ 316.20","R$ 107.83","R$ 1,127.97","R$ 1,552.00"
"2/1/2023","3345","319","R$ 194.79","R$ 63.44","R$ 661.75","R$ 919.98"
"2/1/2023","3355","187","R$ 568.19","R$ 203.67","R$ 1,551.14","R$ 2,323.01"
"2/1/2023","3375","161","R$ 584.76","R$ 236.43","R$ 2,017.66","R$ 2,838.85"
"2/1/2023","3385","218","R$ 366.45","R$ 146.78","R$ 1,391.18","R$ 1,904.41"
"2/1/2023","3395","148","R$ 27.02","R$ 11.24","R$ 75.33","R$ 113.59"
"2/1/2023","3405","346","R$ 184.00","R$ 88.85","R$ 415.05","R$ 687.90"
"2/1/2023","3415","384","R$ 130.08","R$ 61.98","R$ 457.06","R$ 649.12"
"2/1/2023","3425","221","R$ 83.02","R$ 38.00","R$ 315.37","R$ 436.39"
"2/1/2023","3435","251","R$ 107.79","R$ 48.46","R$ 404.94","R$ 561.19"
"2/1/2023","3445","357","R$ 396.48","R$ 191.45","R$ 1,036.80","R$ 1,624.74"
"2/1/2023","3455","374","R$ 980.32","R$ 442.68","R$ 2,246.58","R$ 3,669.58"
"2/1/2023","3465","62","R$ 160.98","R$ 52.70","R$ 392.96","R$ 606.64"
"2/1/2023","3475","187","R$ 792.38","R$ 356.21","R$ 2,384.22","R$ 3,532.81"
"2/1/2023","3485","233","R$ 163.51","R$ 65.50","R$ 418.89","R$ 647.89"
"2/1/2023","3495","231","R$ 159.12","R$ 63.74","R$ 416.95","R$ 639.80"
"2/1/2023","3505","372","R$ 475.70","R$ 173.06","R$ 1,366.85","R$ 2,015.61"
"2/1/2023","3515","62","R$ 1.94","R$ 0.76","R$ 5.83","R$ 8.53"
"2/1/2023","3525","425","R$ 269.99","R$ 94.42","R$ 664.88","R$ 1,029.28"
"2/1/2023","3535","333","R$ 78.04","R$ 35.87","R$ 290.80","R$ 404.72"
"2/1/2023","3545","322","R$ 69.93","R$ 24.20","R$ 234.18","R$ 328.31"
"2/1/2023","3555","109","R$ 115.23","R$ 37.72","R$ 370.58","R$ 523.54"
"2/1/2023","3565","167","R$ 259.16","R$ 107.27","R$ 565.27","R$ 931.70"
"2/1/2023","3575","347","R$ 119.83","R$ 48.90","R$ 336.75","R$ 505.48"
"2/1/2023","3585","580","R$ 1,562.51","R$ 724.87","R$ 4,864.79","R$ 7,152.17"
"2/1/2023","3595","303","R$ 296.98","R$ 143.41","R$ 1,113.85","R$ 1,554.23"
"2/1/2023","3605","488","R$ 1,701.84","R$ 613.07","R$ 3,800.05","R$ 6,114.96"
"2/1/2023","3615","137","R$ 624.72","R$ 240.90","R$ 1,568.06","R$ 2,433.68"
"2/1/2023","3625","349","R$ 97.72","R$ 38.96","R$ 207.11","R$ 343.79"
"2/1/2023","3635","254","R$ 661.13","R$ 238.17","R$ 2,369.63","R$ 3,268.94"
"2/1/2023","3645","177","R$ 20.73","R$ 8.22","R$ 49.09","R$ 78.04"
"2/1/2023","3655","335","R$ 363.17","R$ 150.32","R$ 826.97","R$ 1,340.45"
"2/1/2023","3665","460","R$ 67.50","R$ 27.68","R$ 190.86","R$ 286.03"
"2/1/2023","3675","417","R$ 837.18","R$ 324.36","R$ 2,048.62","R$ 3,210.16"
"2/1/2023","3685","198","R$ 2,946.65","R$ 1,312.68","R$ 6,839.72","R$ 11,099.05"
"2/1/2023","3695","12","R$ 69.22","R$ 25.80","R$ 230.76","R$ 325.78"
"2/1/2023","3705","352","R$ 275.43","R$ 118.85","R$ 742.11","R$ 1,136.38"
"2/1/2023","3715","664","R$ 544.68","R$ 200.10","R$ 1,942.75","R$ 2,687.53"
"2/1/2023","3725","305","R$ 169.37","R$ 66.57","R$ 470.54","R$ 706.48"
"2/1/2023","3735","606","R$ 2,856.57","R$ 930.38","R$ 8,947.83","R$ 12,734.78"
"2/1/2023","3745","251","R$ 56.67","R$ 19.51","R$ 116.12","R$ 192.31"
"2/1/2023","3755","303","R$ 2,422.08","R$ 1,174.72","R$ 7,584.25","R$ 11,181.04"
"2/1/2023","3765","470","R$ 140.01","R$ 52.20","R$ 437.62","R$ 629.83"
"2/1/2023","3775","397","R$ 326.73","R$ 121.20","R$ 1,000.06","R$ 1,448.00"
"2/1/2023","3785","576","R$ 2,061.72","R$ 768.59","R$ 4,432.89","R$ 7,263.20"
"2/1/2023","3795","224","R$ 125.90","R$ 46.25","R$ 288.94","R$ 461.09"
"2/1/2023","3805","222","R$ 227.45","R$ 86.04","R$ 818.18","R$ 1,131.67"
"2/1/2023","3815","621","R$ 1,284.80","R$ 606.77","R$ 3,751.16","R$ 5,642.73"
"2/1/2023","3825","1123","R$ 672.25","R$ 304.94","R$ 1,661.29","R$ 2,638.48"
"2/1/2023","3835","126","R$ 51.92","R$ 20.40","R$ 134.04","R$ 206.36"
"2/1/2023","3845","140","R$ 7.43","R$ 3.32","R$ 27.02","R$ 37.78"
"2/1/2023","3855","354","R$ 88.25","R$ 36.88","R$ 327.17","R$ 452.30"
"2/1/2023","3865","324","R$ 489.52","R$ 236.38","R$ 1,350.83","R$ 2,076.72"
"2/1/2023","3875","294","R$ 55.20","R$ 19.21","R$ 187.99","R$ 262.39"
"2/1/2023","3885","151","R$ 328.74","R$ 116.10","R$ 1,165.59","R$ 1,610.44"
"2/1/2023","3895","237","R$ 3,681.05","R$ 1,412.61","R$ 13,366.92","R$ 18,460.57"
"2/1/2023","3905","1224","R$ 393.50","R$ 138.29","R$ 1,063.35","R$ 1,595.15"
"2/1/2023","3915","125","R$ 286.47","R$ 109.93","R$ 808.87","R$ 1,205.27"
"2/1/2023","3925","308","R$ 346.19","R$ 138.01","R$ 1,136.90","R$ 1,621.10"
"2/1/2023","3935","258","R$ 1,156.81","R$ 394.48","R$ 2,778.84","R$ 4,330.13"
"2/1/2023","3945","572","R$ 634.29","R$ 286.42","R$ 1,607.13","R$ 2,527.84"
"2/1/2023","3955","86","R$ 1,370.39","R$ 621.63","R$ 3,839.63","R$ 5,831.66"
"2/1/2023","3965","528","R$ 189.06","R$ 81.57","R$ 489.11","R$ 759.74"
"2/1/2023","3975","76","R$ 174.39","R$ 85.33","R$ 688.41","R$ 948.13"
"2/1/2023","3985","97","R$ 62.25","R$ 24.93","R$ 134.96","R$ 222.14"
